step,E_raw,E_clip,stderr,var
75,3.5869409,3.5865725,0.0034812687,0.010655888
159,3.5915106,3.5915106,0.0030816846,0.012120794
335,3.6023309,3.6022093,0.0029693036,0.01445334
709,3.6089661,3.6087,0.0042178157,0.01703632
1500,3.6146036,3.6119733,0.0041319422,0.018840263
