r,J_learned,J_learned_std,count
2.5591853,35.775628,1.7855849,3072
3.6807631,36.208826,1.7301887,3072
4.2701122,36.414089,1.7753364,3072
4.7226745,36.445641,1.7373632,3072
5.0993178,36.564888,1.7838202,3072
5.4378054,36.589505,1.7920559,3072
5.7498156,36.700355,1.8015696,3072
6.0445914,36.663479,1.7940147,3072
6.3267222,36.710942,1.8169282,3072
6.5936007,36.737161,1.8006075,3072
6.8475781,36.709351,1.7906621,3072
7.0907233,36.833716,1.8197071,3072
7.3347659,36.784433,1.7889918,3072
7.5738417,36.870262,1.8401705,3072
7.808367,36.880206,1.8157346,3072
8.0444073,36.872062,1.8317294,3072
8.2763741,36.893607,1.8264844,3072
8.5141487,36.878982,1.8407432,3072
8.7535746,36.931916,1.8265291,3072
8.9945627,36.857245,1.8219203,3072
9.2349377,36.953435,1.8223256,3072
9.4786692,36.981221,1.780789,3072
9.7283137,36.973597,1.8040431,3072
9.9821927,37.000383,1.7543493,3072
10.235505,37.019212,1.7500765,3072
10.504212,37.060966,1.7800275,3072
10.777785,37.013778,1.7089458,3072
11.05178,37.134218,1.7526393,3072
11.343603,37.071777,1.7188825,3072
11.642203,37.150447,1.7154955,3072
11.9565,37.193335,1.6482187,3072
12.289139,37.268833,1.7069922,3072
12.634541,37.314052,1.6222438,3072
13.010055,37.416468,1.6339017,3072
13.419113,37.506617,1.6189443,3072
13.873855,37.624355,1.5618698,3072
14.401989,37.786702,1.560802,3072
15.048051,37.932657,1.5489807,3072
15.932528,38.259721,1.5062426,3072
17.838467,38.853762,1.4786324,3072
