step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.13342795,608947.06,7.1645459,1023
159,1,0.11732486,712777.74,6.8820413,1023
335,1,0.1151854,611411.37,6.7478953,1023
709,1,0.12561933,625651.37,6.9177509,1023
1500,1,0.27677609,635120.06,6.5437447,1023
