r,J_learned,J_learned_std,count
1.1538516,18.849681,1.2455042,3072
1.7646605,19.152888,1.2655881,3072
2.0946327,19.261234,1.3030074,3072
2.3578136,19.339052,1.3017249,3072
2.5780454,19.366397,1.3110636,3072
2.7616762,19.381005,1.3276329,3072
2.9344749,19.504949,1.2877567,3072
3.0996232,19.447762,1.3290688,3072
3.2565275,19.502706,1.3031394,3072
3.401404,19.547617,1.341489,3072
3.5413346,19.564917,1.3487597,3072
3.6788782,19.569929,1.310048,3072
3.8109177,19.537658,1.3409169,3072
3.9426815,19.575847,1.3308499,3072
4.0737962,19.609309,1.3277623,3072
4.2045636,19.6072,1.3338331,3072
4.3352267,19.612987,1.3332949,3072
4.4653888,19.636549,1.3240979,3072
4.5935383,19.602504,1.2884739,3072
4.7243147,19.656122,1.2945853,3072
4.8558395,19.70164,1.2900019,3072
4.9794107,19.669018,1.2983898,3072
5.1128972,19.664636,1.2615216,3072
5.2477539,19.719138,1.311486,3072
5.385779,19.765593,1.2891621,3072
5.5267863,19.781991,1.2553838,3072
5.6712837,19.773459,1.2416779,3072
5.818198,19.83312,1.2598082,3072
5.9720226,19.846174,1.2499403,3072
6.1330264,19.849353,1.2176448,3072
6.3008815,19.877411,1.2252321,3072
6.4756008,19.972298,1.216676,3072
6.6645816,20.050841,1.1976737,3072
6.8663183,20.091347,1.1835943,3072
7.0903717,20.147031,1.1588787,3072
7.3417377,20.268873,1.1359507,3072
7.6354173,20.325641,1.1326001,3072
8.0007765,20.48231,1.1099212,3072
8.497558,20.722514,1.0586821,3072
9.5533672,21.107502,1.0457219,3072
