r,J_learned,J_learned_std,count
0.52275848,60.234158,1.6669092,6759
0.84866539,60.3915,1.734605,6758
1.0348115,60.432883,1.7100701,6759
1.1826503,60.482007,1.7232927,6758
1.3053157,60.50031,1.6821826,6758
1.4180017,60.513592,1.7168753,6759
1.521099,60.550148,1.7127455,6758
1.616279,60.59157,1.7334412,6758
1.7068356,60.598534,1.6927709,6759
1.7948873,60.580206,1.7115242,6758
1.8815542,60.554809,1.7269793,6759
1.964854,60.573534,1.6938285,6758
2.0463365,60.635285,1.6723681,6758
2.1265067,60.629756,1.7021192,6759
2.2055654,60.618341,1.7149473,6758
2.2861436,60.644409,1.7097069,6758
2.3650273,60.68616,1.6865877,6759
2.4440821,60.673246,1.6845066,6758
2.5252828,60.681713,1.7002563,6759
2.607033,60.669623,1.6759725,6758
2.6881879,60.698029,1.7010355,6758
2.7691558,60.698487,1.6963478,6759
2.8532181,60.721578,1.688295,6758
2.9397422,60.732955,1.668275,6758
3.0253515,60.791637,1.6870482,6759
3.1146162,60.807006,1.6952607,6758
3.2075524,60.786802,1.6792902,6759
3.3022673,60.784647,1.697644,6758
3.4010967,60.819484,1.6236859,6758
3.5040086,60.784416,1.6687056,6759
3.6111635,60.862581,1.6573271,6758
3.723575,60.880034,1.6730243,6758
3.8426035,60.938604,1.6082855,6759
3.9688433,60.961052,1.6224355,6758
4.1061646,61.003136,1.6144436,6759
4.2605641,61.127554,1.6131907,6758
4.4407901,61.19607,1.5856687,6758
4.6621825,61.322327,1.5742417,6759
4.9542985,61.532992,1.5391359,6758
5.5517977,61.989283,1.5083271,6759
