step,E_raw,E_clip,stderr,var
75,3.0016587,2.9968373,0.00035290975,0.0001235787
159,3.0002278,2.9927665,0.00047478791,0.00037387378
335,2.9988877,2.9895753,0.0011350383,0.00094017074
709,2.9983073,2.9914677,0.0011328749,0.0011902165
1500,3.0016812,2.9868923,0.0012460444,0.0019555265
