step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99990421,0.26151569,9.8977226e+11,3.7587312,746
159,0.9999711,0.28380629,9.8344687e+11,3.6063799,730
335,0.99997852,0.24902838,9.9723361e+11,3.6837805,737
709,0.99996463,0.29846268,9.9975528e+11,3.6664087,729
1500,0.99998631,0.21454483,9.9109625e+11,3.6298787,733
