r,J_learned,J_learned_std,count
15.364422,109.28248,2.9822475,3072
19.494408,109.82351,2.9926663,3072
21.622507,110.264,2.9435887,3072
23.271986,110.51453,3.0511887,3072
24.61445,110.76122,3.0252978,3072
25.815212,110.71276,3.0815335,3072
26.899427,110.92046,3.0647452,3072
27.932322,110.93937,3.0350714,3072
28.939145,111.04085,3.0468226,3072
29.928861,111.05596,3.1199605,3072
30.871776,111.15209,3.1059963,3072
31.799153,111.17084,3.1608995,3072
32.725068,111.24289,3.1189192,3072
33.659021,111.24289,3.1482854,3072
34.620614,111.24862,3.0864509,3072
35.555364,111.2809,3.1439094,3072
36.539601,111.24783,3.2204373,3072
37.5457,111.30506,3.2111603,3072
38.596743,111.19264,3.1711524,3072
39.658803,111.15848,3.2134526,3072
40.757025,111.17782,3.2126501,3072
41.846298,111.12834,3.1335495,3072
42.956476,111.19502,3.105396,3072
44.122157,111.12166,3.1175961,3072
45.284696,111.23443,3.1557598,3072
46.487672,111.15945,3.0249452,3072
47.681006,111.11615,3.1653341,3072
48.907739,111.1387,2.9803688,3072
50.090203,111.2613,3.0091781,3072
51.314286,111.3307,3.0020318,3072
52.589074,111.34089,2.9548577,3072
53.892671,111.54893,2.9047084,3072
55.235956,111.73765,2.9252888,3072
56.632994,111.80565,2.8432939,3072
58.146596,111.99012,2.8653389,3072
59.81151,112.1061,2.8056823,3072
61.69514,112.34429,2.7882383,3072
63.998847,112.69391,2.7735793,3072
67.1002,113.16288,2.7033811,3072
73.407918,114.18879,2.7058082,3072
