step,E_raw,E_clip,stderr,var
75,2.9997268,2.9973165,0.00034877273,0.0001089391
159,3.0026107,2.9928369,0.00063376236,0.00038722894
335,3.0010283,2.9922773,0.00087874049,0.00088923981
709,3.0040285,2.9900562,0.001406589,0.0013466458
1500,3.0044871,2.9934665,0.0016129803,0.0021047681
