r,J_learned,J_learned_std,count
0.84964466,84.254117,2.1481329,6759
1.3340168,84.429641,2.1414433,6758
1.6130245,84.570026,2.1348016,6759
1.8296002,84.578664,2.1826853,6758
2.015568,84.626695,2.1574245,6758
2.1827556,84.670084,2.1337183,6759
2.3379497,84.706747,2.1779805,6758
2.4821777,84.657949,2.1620396,6758
2.6209335,84.649612,2.1840731,6759
2.7540562,84.664534,2.1501583,6758
2.8803077,84.715397,2.1780994,6759
3.0036598,84.722332,2.1413514,6758
3.1254098,84.703732,2.1550512,6758
3.2463512,84.770176,2.145517,6759
3.368038,84.776717,2.1384225,6758
3.4897139,84.792466,2.127269,6758
3.6112326,84.779215,2.1445676,6759
3.7311322,84.803023,2.1152436,6758
3.8529281,84.839821,2.1554954,6759
3.9760432,84.827856,2.1494388,6758
4.099976,84.792106,2.1222935,6758
4.2258486,84.807126,2.1487887,6759
4.3555261,84.886914,2.1332624,6758
4.4877667,84.900924,2.1585497,6759
4.6236824,84.859377,2.1513923,6758
4.761303,84.91416,2.1278026,6758
4.9000749,84.959562,2.1443824,6759
5.0422042,84.942228,2.1482181,6758
5.1911239,84.977883,2.1228812,6758
5.3502129,84.978253,2.1293613,6759
5.5155554,85.003501,2.1090776,6758
5.6834317,85.071092,2.1182517,6758
5.8634191,85.108991,2.0706699,6759
6.0551713,85.142419,2.0956915,6758
6.2646646,85.174229,2.0984322,6759
6.4940949,85.286708,2.0623152,6758
6.7585933,85.416718,2.0361521,6758
7.0846875,85.593375,1.9784185,6759
7.5238548,85.803994,1.9668952,6758
8.4042085,86.45113,1.9333759,6759
