step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
62,1,0.16154103,6856253.2,4.3485155,511
117,1,0.18579784,5110880,5.0116929,511
222,1,0.13714527,2928582.7,5.2814179,511
419,1,0.14476681,3432870.1,4.8138339,511
793,1,0.2041474,2640828.9,5.0306541,511
1500,1,0.14138245,2012047.1,4.9466607,511
3000,1,0.084527429,16454590,6.1715441,1023
