r,J_learned,J_learned_std,count
0.71840794,23.264703,1.0314836,1536
1.1566895,23.535058,1.062549,1536
1.4007205,23.573157,1.0646684,1536
1.5887439,23.638465,1.049873,1536
1.7460144,23.670375,1.0921023,1536
1.8869877,23.716192,1.0798534,1536
2.018294,23.713999,1.0629817,1536
2.1354808,23.752192,1.0855503,1536
2.2469597,23.801648,1.0602135,1536
2.3551127,23.799436,1.0765234,1536
2.4569155,23.826463,1.0886317,1536
2.5523498,23.803721,1.1409498,1536
2.6499264,23.838307,1.0984033,1536
2.746418,23.838073,1.076623,1536
2.8398525,23.827343,1.0441955,1536
2.9311646,23.824904,1.0765441,1536
3.0215832,23.838372,1.0650401,1536
3.1145028,23.890092,1.0871443,1536
3.2051331,23.897771,1.0709963,1536
3.2973539,23.920796,1.050201,1536
3.3921055,23.916473,1.0423465,1536
3.4836803,23.956708,1.0213457,1536
3.5744742,23.950886,1.051706,1536
3.6659534,24.003738,1.0266704,1536
3.7625154,23.96811,1.0335948,1536
3.8601353,23.994717,1.0526538,1536
3.9639245,24.062666,1.0336095,1536
4.0682526,24.045054,1.0170833,1536
4.1745823,24.114526,1.0257996,1536
4.2906734,24.099478,1.0044318,1536
4.408284,24.155374,1.0206883,1536
4.5342481,24.174263,0.96214113,1536
4.6671393,24.248787,0.93689385,1536
4.8124322,24.307345,0.94310462,1536
4.9703945,24.366181,0.939902,1536
5.1602462,24.39729,0.90657195,1536
5.3726759,24.481685,0.88621152,1536
5.6322016,24.604376,0.91836454,1536
6.0013912,24.808699,0.85979269,1536
6.7834634,25.156644,0.80610962,1536
