r,J_learned,J_learned_std,count
0.44805091,9.8661035,0.85215533,3072
0.72674749,10.019147,0.8368061,3072
0.88749467,10.086212,0.83313111,3072
1.0153717,10.14166,0.84120408,3072
1.1221581,10.15551,0.8275111,3072
1.2170252,10.169164,0.87355763,3072
1.3041005,10.170248,0.86528746,3072
1.3865195,10.186362,0.85929953,3072
1.4607721,10.202631,0.87051861,3072
1.5348865,10.243797,0.8364994,3072
1.6040216,10.220815,0.84877905,3072
1.670842,10.244795,0.85437939,3072
1.7373249,10.239557,0.85309698,3072
1.8011343,10.276644,0.84709068,3072
1.863416,10.28689,0.83773067,3072
1.9260597,10.301116,0.84106946,3072
1.9870362,10.303976,0.82108145,3072
2.0484709,10.332321,0.84040024,3072
2.1116507,10.30977,0.84146442,3072
2.1733285,10.339022,0.81774679,3072
2.2351396,10.350592,0.80990457,3072
2.2981178,10.386943,0.8254139,3072
2.3616302,10.360458,0.80526892,3072
2.4249576,10.403914,0.79267497,3072
2.4901483,10.403415,0.80926789,3072
2.5567133,10.424163,0.78453091,3072
2.6252589,10.457252,0.78921109,3072
2.6968408,10.484075,0.77074903,3072
2.7708261,10.523342,0.7656531,3072
2.8487937,10.517867,0.75838302,3072
2.9298305,10.569979,0.73365098,3072
3.0143428,10.584972,0.7467443,3072
3.1033244,10.597486,0.74716816,3072
3.2009805,10.653758,0.72593988,3072
3.3104871,10.711693,0.71974324,3072
3.4329946,10.758626,0.72867353,3072
3.5781701,10.85071,0.68413054,3072
3.7538214,10.924954,0.66888897,3072
4.007227,11.050734,0.66541812,3072
4.5397878,11.342648,0.65289522,3072
