step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
87,1,0.32923771,3.7809125e+09,1.3790985,383
220,1,0.14103439,7.0856651e+08,2.4376794,383
555,1,0.53161678,7.002164e+08,2.9097665,383
1400,1,0.66444763,2.356807e+09,2.3212302,383
1700,1,0.69515157,2.1109646e+09,2.3448052,383
