step,E_raw,E_clip,stderr,var
87,14.320936,14.313555,0.058031766,1.6605618
220,12.820427,12.820427,0.01985262,0.30835979
555,13.20465,13.20465,0.031430709,0.53556987
1400,13.872662,13.872662,0.060986348,1.1078417
1700,13.880434,13.880434,0.051566763,1.0744309
