r,J_learned,J_learned_std,count
0.93636188,239.1167,3.6122855,9728
1.4721731,239.2911,3.6053912,9728
1.7836334,239.29959,3.6134638,9728
2.0320936,239.40634,3.5525052,9728
2.2463888,239.36819,3.5485187,9728
2.4421425,239.39667,3.603825,9728
2.6262469,239.4457,3.5969702,9728
2.7979368,239.48984,3.6049265,9728
2.962043,239.50245,3.6011128,9728
3.1229602,239.50356,3.5904007,9728
3.28045,239.52635,3.6151003,9728
3.4374609,239.48038,3.5924699,9728
3.5915116,239.5216,3.593474,9728
3.7430672,239.50065,3.5321577,9728
3.8927346,239.55829,3.5764967,9728
4.0436674,239.56511,3.5988078,9728
4.1938572,239.56158,3.5931705,9728
4.3426781,239.57234,3.5588269,9728
4.4923832,239.57762,3.5956931,9728
4.6444526,239.60463,3.6254676,9728
4.7994789,239.58896,3.5857301,9728
4.9530246,239.678,3.5828273,9728
5.1085781,239.70419,3.5782196,9728
5.2682542,239.67803,3.5624108,9728
5.4298896,239.64721,3.5449816,9728
5.5926393,239.67758,3.5420323,9728
5.7602687,239.66476,3.5640173,9728
5.9337593,239.71867,3.5819105,9728
6.1127668,239.80508,3.5357835,9728
6.2986709,239.84971,3.577166,9728
6.494241,239.83975,3.5273312,9728
6.7016809,239.85744,3.5563115,9728
6.9217314,239.92849,3.5609172,9728
7.1628925,239.96762,3.5551385,9728
7.4190821,240.02076,3.5213787,9728
7.7033299,240.10516,3.4789895,9728
8.0291898,240.23742,3.4394185,9728
8.413496,240.33217,3.451484,9728
8.9232288,240.70728,3.4349377,9728
9.912625,241.50517,3.3415457,9728
