step,E_raw,E_clip,stderr,var
75,20.307145,20.298004,0.029993536,0.74754937
159,20.356392,20.352135,0.025950317,0.78064105
335,20.412395,20.377637,0.031993186,1.2757711
709,20.662648,20.501958,0.045897536,1.8936917
1500,21.784275,20.381471,0.05178579,3.468682
