step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,0.99401213,0.13316726,9.9744386e+11,2.1211963,857
159,0.97912999,0.067811654,9.982514e+11,2.0720737,869
335,0.99344406,0.090353171,9.9769959e+11,2.0576161,867
709,0.98867597,0.046981207,9.9093954e+11,2.0736669,858
1500,0.99263706,0.073037024,9.995457e+11,2.0705117,851
