step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
62,0.85026819,0.11615036,9.8751567e+11,1.2117854,510
157,0.66730855,0.036335926,9.9349402e+11,1.1041753,492
396,0.67388878,0.098418126,9.7962943e+11,1.0839792,459
1000,0.65959457,0.042630841,9.971387e+11,1.1338207,498
1600,0.60515044,0.039280053,9.8869082e+11,1.2334517,611
