r,J_learned,J_learned_std,count
15.04221,129.32267,2.9467503,3072
19.217308,129.91554,2.956847,3072
21.290091,130.23506,2.9303464,3072
22.902606,130.36919,2.9693682,3072
24.277341,130.65387,2.9970168,3072
25.499849,130.80591,2.9468819,3072
26.625028,130.7961,3.0298212,3072
27.713101,130.84876,2.9741716,3072
28.769363,130.98797,3.0305614,3072
29.780437,131.0155,2.9831458,3072
30.799982,130.86373,3.0216918,3072
31.81458,130.96376,3.0600208,3072
32.834783,131.02414,3.093103,3072
33.852149,130.98213,3.074465,3072
34.873032,130.97533,3.0580151,3072
35.891225,130.87092,3.0351762,3072
36.931434,130.92344,3.0717747,3072
37.958724,130.82555,2.9876403,3072
38.986161,130.89439,3.0577662,3072
40.022279,130.88896,3.0550521,3072
41.085712,130.92138,3.0574901,3072
42.185778,130.9274,2.9369115,3072
43.259662,130.91027,2.9262287,3072
44.343745,130.92825,2.9692995,3072
45.440755,130.99209,2.9704448,3072
46.53522,131.04859,2.8588082,3072
47.64961,131.17838,2.8660968,3072
48.75179,131.14983,2.9230873,3072
49.872912,131.28234,2.8830683,3072
51.066564,131.31176,2.9095823,3072
52.256098,131.32523,2.8633868,3072
53.520273,131.46178,2.8804885,3072
54.876658,131.57913,2.8091594,3072
56.281919,131.69724,2.8553465,3072
57.762681,131.84444,2.7569511,3072
59.429863,131.89779,2.7817083,3072
61.375902,132.06566,2.7104093,3072
63.649386,132.41696,2.6521367,3072
66.750005,132.82667,2.5678874,3072
73.011502,133.7263,2.4753883,3072
