r,J_learned,J_learned_std,count
2.5170131,35.466712,1.7283881,768
3.6431266,36.03986,1.6698886,768
4.22448,36.133132,1.7456167,768
4.6669903,36.255136,1.7632435,768
5.0717671,36.442977,1.7774554,768
5.417938,36.320308,1.8158366,768
5.7222425,36.455354,1.8274617,768
6.0128299,36.474895,1.8536986,768
6.2820615,36.387046,1.7889656,768
6.5339515,36.541854,1.9291045,768
6.7863236,36.529752,1.824973,768
7.0395602,36.521298,1.8604274,768
7.2939873,36.623088,1.8143739,768
7.5363955,36.520969,1.9036375,768
7.7757434,36.697231,1.7737959,768
8.0206323,36.664038,1.8018922,768
8.2683774,36.619968,1.8523484,768
8.5120418,36.730869,1.7711195,768
8.7443947,36.578231,1.7814552,768
8.9715358,36.697104,1.8060387,768
9.2097406,36.745956,1.7366648,768
9.4543021,36.798777,1.7853572,768
9.7064499,36.722855,1.7531,768
9.956282,36.762802,1.8100378,768
10.198774,36.715926,1.8225282,768
10.455693,36.865978,1.7260626,768
10.720536,36.766054,1.6994174,768
10.990402,36.91335,1.820067,768
11.28119,36.95708,1.7361471,768
11.580184,36.974406,1.7058547,768
11.889623,36.980919,1.7179498,768
12.224504,37.016771,1.6379041,768
12.595227,37.108147,1.6711441,768
12.970963,37.210271,1.6980911,768
13.371385,37.431919,1.6617509,768
13.855629,37.495949,1.6500919,768
14.379527,37.523862,1.6047779,768
15.0499,37.670767,1.5009281,768
15.990541,37.952941,1.4889505,768
17.846905,38.653775,1.4581736,768
