step,cos_sr,cos_plain,kappa_S,eff_rank_S,num_rank_S
75,1,0.21998598,25353.912,7.3451187,255
159,1,0.19460709,17988.134,7.0374365,255
335,1,0.17646718,15181.331,7.5273176,255
709,1,0.15561609,20836.104,7.0428992,255
1500,1,0.22611995,20790.667,6.8155271,255
